customer_id,age,sub_days,day_since_last_purchase,number_of_orders,twitch_sessions,twitch_hours_streamed,churn
6694,50,252,0,0,376,69,0
6695,48,298,16,49,155,60,1
6696,20,73,0,0,225,69,0
6697,21,162,11,0,84,50,0
6698,19,0,89,19,274,23,0
6699,33,38,37,45,384,59,0
6700,23,364,43,0,197,54,0
6701,25,76,62,9,30,43,1
6702,27,267,30,39,149,22,0
6703,43,359,0,0,115,37,0
6704,21,281,0,0,99,71,1
6705,53,226,57,0,0,39,0
6706,58,242,0,0,378,59,0
6707,29,59,35,0,269,62,0
6708,45,320,99,18,178,72,0
6709,43,212,75,0,435,48,0
6710,48,118,57,27,0,64,0
6711,18,32,10,8,293,39,0
6712,64,260,32,40,477,33,0
6713,65,92,50,35,444,45,0
6714,27,141,58,48,108,52,0
6715,33,60,96,0,99,37,0
6716,19,297,43,0,55,58,0
6717,53,347,30,22,99,13,1
6718,29,289,55,21,130,8,0
6719,37,349,28,27,64,25,0
6720,54,90,51,30,85,39,1
6721,55,51,0,0,267,63,0
6722,62,283,41,37,175,44,0
6723,42,360,93,43,321,72,0
6724,19,331,44,3,143,11,1
6725,42,60,0,0,149,43,0
6726,35,170,0,0,432,1,0
6727,27,364,19,27,259,36,0
6728,57,245,3,0,455,42,0
6729,65,249,5,0,120,38,0
6730,62,23,84,47,5,22,0
6731,49,78,0,0,322,25,0
6732,50,82,23,45,116,39,0
6733,20,359,10,38,101,59,0
6734,43,20,19,39,73,79,0
6735,27,81,66,27,342,28,0
6736,65,248,29,24,158,80,0
6737,39,349,87,38,17,13,0
6738,43,55,64,44,204,49,0
6739,39,100,0,0,299,8,1
6740,31,315,76,30,150,14,0
6741,18,361,0,0,398,20,0
6742,49,39,21,0,169,2,0
6743,19,46,88,0,299,41,1
6744,54,329,11,29,134,27,0
6745,26,147,0,0,75,63,0
6746,52,296,8,19,63,0,0
6747,45,134,54,15,287,42,0
6748,60,71,44,12,151,38,0
6749,19,338,40,45,421,54,0
6750,25,305,42,48,386,26,0
6751,38,57,53,9,316,40,0
6752,33,38,63,0,406,53,0
6753,26,210,87,26,328,47,1
6754,38,286,0,0,19,71,1
6755,51,85,55,4,7,67,0
6756,25,63,100,6,122,23,0
6757,63,271,63,16,395,63,0
6758,29,297,76,46,208,38,0
6759,32,305,0,0,133,2,0
6760,20,105,15,2,124,14,0
6761,31,252,16,5,393,3,0
6762,48,157,11,26,183,30,0
6763,44,223,0,0,169,69,0
6764,55,226,99,11,453,63,0
6765,43,279,14,0,443,16,0
6766,42,165,11,29,39,31,0
6767,21,128,16,0,295,40,0
6768,36,134,65,24,262,62,0
6769,33,126,27,35,246,51,0
6770,63,328,35,0,383,62,0
6771,35,143,18,30,413,22,0
6772,49,110,0,0,74,57,0
6773,26,94,83,8,474,65,0
6774,22,291,28,0,291,42,0
6775,59,204,0,0,110,38,0
6776,62,344,98,19,268,43,0
6777,50,164,59,23,369,44,0
6778,22,248,65,44,417,50,0
6779,24,260,74,0,366,53,1
6780,39,361,0,0,405,36,0
6781,49,204,92,45,96,79,0
6782,44,202,75,5,89,67,0
6783,41,86,76,50,441,40,0
6784,37,301,46,47,280,37,0
6785,33,343,0,0,223,53,0
6786,24,106,0,0,434,42,1
6787,26,360,0,0,90,74,0
6788,22,359,0,0,143,44,0
6789,40,168,0,0,295,1,0
6790,39,9,0,0,141,26,0
6791,20,360,50,34,209,53,0
6792,51,83,12,37,361,29,0
6793,19,298,17,36,131,23,0
6794,59,299,40,48,400,62,0
6795,31,132,47,17,8,72,0
6796,34,227,76,13,29,0,0
6797,45,172,19,2,443,72,1
6798,57,351,47,0,436,31,0
6799,34,64,0,0,300,50,0
6800,51,182,48,35,205,74,1
6801,48,218,50,48,340,11,0
6802,30,78,0,0,479,62,0
6803,58,307,19,12,398,46,0
6804,48,146,0,0,85,66,0
6805,63,275,21,0,367,68,1
6806,50,288,72,34,0,30,0
6807,29,29,70,39,299,70,0
6808,40,128,36,11,90,40,0
6809,27,335,85,26,32,42,1
6810,41,109,0,0,72,43,0
6811,27,13,0,0,67,12,0
6812,54,352,57,15,296,52,0
6813,36,138,31,4,126,4,0
6814,57,175,20,41,404,18,0
6815,39,222,0,0,137,11,0
6816,40,104,0,0,309,16,0
6817,57,197,89,35,13,44,0
6818,25,67,23,0,201,59,0
6819,47,219,0,0,500,73,1
6820,56,235,93,32,139,10,0
6821,54,273,0,0,393,76,0
6822,44,357,67,15,418,70,0
6823,41,138,42,22,358,38,0
6824,29,94,82,35,108,11,0
6825,38,345,0,0,289,17,0
6826,61,223,32,0,386,80,0
6827,19,134,88,0,98,79,0
6828,56,99,13,0,244,10,1
6829,62,343,46,27,117,60,0
6830,37,176,43,0,99,26,0
6831,35,49,49,22,233,22,0
6832,55,174,0,0,298,28,0
6833,50,362,85,23,411,34,0
6834,51,185,0,0,383,1,0
6835,32,183,0,0,242,6,0
6836,40,308,0,0,11,47,0
6837,59,351,31,23,48,32,1
6838,61,188,24,22,329,33,0
6839,27,299,12,0,417,71,0
6840,48,24,0,0,68,5,1
6841,61,39,51,7,229,32,1
6842,49,91,0,0,259,39,0
6843,37,13,19,6,491,75,0
6844,43,158,27,18,173,30,0
6845,41,251,0,0,43,75,0
6846,35,296,0,0,415,45,0
6847,43,281,67,30,379,29,0
6848,23,262,67,36,215,14,0
6849,54,314,45,39,312,57,0
6850,21,203,87,42,1,65,0
6851,22,361,2,20,176,80,1
6852,65,312,13,36,35,25,0
6853,45,181,2,0,171,7,0
6854,29,98,77,42,269,56,0
6855,64,305,26,13,44,71,0
6856,36,307,12,12,360,2,0
6857,61,176,57,0,373,44,0
6858,27,115,48,13,473,31,1
6859,19,292,32,21,301,44,0
6860,19,30,31,22,422,8,0
6861,65,196,26,36,63,15,0
6862,20,173,20,30,472,58,0
6863,38,237,0,0,162,77,0
6864,56,293,43,19,343,17,1
6865,55,92,88,0,487,2,0
6866,43,96,92,25,385,68,1
6867,47,184,23,24,444,53,0
6868,32,128,70,31,58,23,1
6869,59,304,64,45,457,2,0
6870,37,175,34,49,452,37,0
6871,53,154,37,36,210,23,0
6872,37,89,13,35,248,44,0
6873,64,296,65,37,174,44,0
6874,53,314,0,0,380,51,0
6875,65,221,45,35,299,67,0
6876,63,178,0,0,422,1,0
6877,36,34,0,0,453,46,0
6878,63,282,0,0,478,49,0
6879,28,152,86,25,83,75,0
6880,32,209,25,0,486,33,0
6881,44,188,58,0,293,36,0
6882,33,242,24,29,189,78,0
6883,60,68,0,0,50,66,0
6884,30,310,68,0,479,11,0
6885,54,356,12,3,386,19,0
6886,42,156,0,0,292,45,0
6887,57,175,9,37,50,53,0
6888,53,31,0,0,193,73,0
6889,49,320,29,0,31,3,1
6890,57,115,0,0,310,20,0
6891,56,193,85,21,77,63,0
6892,20,222,32,4,237,3,0
6893,54,301,47,0,320,42,0
6894,50,11,0,0,419,55,0
6895,53,164,0,0,500,62,0
6896,49,353,71,12,91,57,0
6897,64,196,96,30,72,74,1
6898,65,19,43,28,223,14,0
6899,25,144,0,0,186,69,0
6900,27,99,78,0,64,38,0
6901,42,87,31,40,301,70,0
6902,58,153,0,0,35,30,1
6903,35,305,32,2,146,66,0
6904,49,107,0,0,79,24,0
6905,57,59,52,0,264,37,0
6906,41,66,58,24,9,43,0
6907,34,282,78,30,474,23,0
6908,24,154,22,46,56,78,0
6909,47,173,0,0,79,60,0
6910,63,98,51,4,105,46,0
6911,25,112,0,0,255,77,0
6912,25,209,88,0,155,34,0
6913,64,107,40,19,194,15,0
6914,20,355,17,46,77,43,0
6915,18,187,90,23,339,13,0
6916,27,6,81,0,499,14,0
6917,44,351,96,15,301,3,0
6918,62,34,50,3,138,50,0
6919,44,296,58,13,399,38,0
6920,35,301,6,50,398,30,0
6921,40,73,79,30,184,75,0
6922,59,144,0,0,427,22,0
6923,58,357,44,23,428,69,0
6924,23,353,100,40,118,4,0
6925,39,42,0,0,324,8,0
6926,54,158,42,0,99,35,0
6927,43,12,63,0,465,62,0
6928,49,326,0,0,376,49,0
6929,23,28,97,17,119,49,0
6930,40,183,60,0,35,0,0
6931,28,152,0,0,124,75,0
6932,45,55,0,0,488,33,1
6933,41,182,0,0,375,20,0
6934,29,185,97,14,150,24,0
6935,61,356,94,32,346,52,0
6936,20,93,0,0,200,6,0
6937,48,36,20,0,4,20,1
6938,34,170,69,1,474,75,0
6939,43,264,82,40,106,56,1
6940,45,196,59,11,457,76,0
6941,59,321,0,0,219,49,0
6942,35,70,33,0,43,37,0
6943,36,293,43,48,391,16,0
6944,37,362,82,38,226,69,0
6945,41,250,37,7,221,16,0
6946,40,250,2,4,117,17,0
6947,58,55,0,0,204,18,0
6948,39,63,0,0,73,22,0
6949,51,355,92,5,6,50,0
6950,44,10,28,0,111,73,1
6951,27,219,0,0,417,43,0
6952,30,364,99,42,237,52,0
6953,50,365,17,0,411,80,0
6954,27,300,53,28,372,49,0
6955,29,29,33,6,412,7,0
6956,58,85,0,0,315,0,0
6957,26,218,21,50,37,62,0
6958,35,202,0,0,377,3,1
6959,44,316,77,3,440,38,0
6960,65,70,60,50,161,52,0
6961,61,260,31,20,104,65,1
6962,43,119,0,0,157,46,0
6963,23,321,0,0,397,12,0
6964,57,266,51,16,433,70,0
6965,65,24,0,0,423,50,0
6966,57,308,55,33,275,45,0
6967,48,116,98,40,439,2,0
6968,29,70,0,0,44,53,0
6969,42,224,42,0,254,39,0
6970,49,97,70,0,147,2,0
6971,58,283,27,29,70,14,0
6972,51,116,48,32,458,38,0
6973,57,203,6,22,261,72,1
6974,35,17,95,42,78,17,0
6975,36,364,0,0,418,61,0
6976,18,77,0,0,373,22,0
6977,26,210,92,43,380,62,0
6978,56,88,0,0,170,14,0
6979,33,239,87,43,71,32,0
6980,49,59,55,50,27,64,0
6981,39,321,77,0,458,8,0
6982,38,215,65,33,69,17,0
6983,37,12,62,0,185,68,0
6984,40,291,71,0,92,3,0
6985,64,203,0,0,119,49,0
6986,44,124,21,24,193,33,0
6987,34,108,40,0,309,56,0
6988,60,342,33,0,453,39,0
6989,39,286,98,5,220,14,0
6990,40,101,40,49,168,15,0
6991,35,325,5,0,376,71,0
6992,33,92,77,12,148,20,0
6993,48,244,86,34,382,57,0
6994,44,171,85,27,217,69,0
6995,39,294,0,0,86,80,0
6996,24,123,68,42,326,32,0
6997,58,32,45,40,439,45,0
6998,37,215,68,36,84,76,0
6999,63,34,0,0,491,72,0
7000,35,322,87,44,30,66,0
7001,25,252,47,38,430,0,0
7002,60,34,13,31,72,31,0
7003,53,338,0,0,83,45,0
7004,43,91,44,23,279,25,0
7005,48,199,0,0,101,15,0
7006,61,190,90,0,220,74,1
7007,58,300,69,0,369,56,0
7008,43,45,17,5,68,44,0
7009,65,313,37,9,159,23,0
7010,41,247,14,37,346,15,0
7011,28,136,85,20,147,45,0
7012,55,91,60,19,260,42,0
7013,64,306,41,47,262,62,0
7014,32,209,34,0,184,64,0
7015,34,93,0,0,225,59,0
7016,25,172,73,29,288,78,0
7017,18,15,48,35,204,69,0
7018,36,128,0,0,200,68,0
7019,61,7,0,0,431,43,0
7020,22,126,82,0,225,61,0
7021,31,61,0,0,463,78,0
7022,50,354,81,30,452,77,0
7023,44,141,25,0,259,60,0
7024,61,61,87,0,248,72,0
7025,50,71,0,0,460,79,0
7026,48,114,11,23,408,44,0
7027,51,161,90,18,465,19,1
7028,49,315,62,0,60,63,0
7029,41,230,0,0,148,37,0
7030,65,325,0,0,461,10,0
7031,65,116,4,31,316,6,0
7032,30,107,91,1,64,70,1
7033,18,45,84,43,349,67,0
7034,36,93,36,0,114,36,1
7035,46,285,100,30,352,68,0
7036,45,5,43,6,482,63,0
7037,62,291,0,0,16,20,0
7038,21,186,82,36,117,41,0
7039,26,75,0,0,273,72,0
7040,34,201,87,24,77,22,0
7041,56,288,48,46,422,60,0
7042,32,146,91,0,99,78,0
7043,29,144,81,0,431,1,0
7044,27,53,0,0,263,18,0
7045,64,236,51,0,359,17,0
7046,54,296,52,0,263,35,0
7047,24,359,82,0,484,61,0
7048,50,222,0,0,404,78,0
7049,58,236,13,0,168,34,0
7050,28,336,16,21,186,54,0
7051,53,299,81,14,289,9,0
7052,20,267,84,27,9,20,0
7053,35,265,0,0,13,57,0
7054,29,87,40,43,0,22,0
7055,42,212,84,25,127,23,1
7056,33,75,32,20,10,57,0
7057,24,332,78,25,130,4,0
7058,27,314,46,39,292,44,0
7059,41,23,69,43,425,45,0
7060,57,117,18,46,141,56,0
7061,21,240,62,11,453,5,0
7062,56,227,16,39,405,68,0
7063,41,160,0,0,38,51,0
7064,42,270,52,1,237,34,0
7065,26,99,50,22,316,63,0
7066,61,270,44,21,245,71,0
7067,52,191,40,20,199,45,0
7068,30,328,0,0,137,65,0
7069,44,60,69,1,334,57,0
7070,43,283,36,46,277,48,0
7071,54,359,17,47,95,68,0
7072,60,182,5,3,400,34,0
7073,27,205,32,0,339,26,0
7074,37,24,0,0,156,32,0
7075,18,161,0,0,38,51,0
7076,53,219,85,32,95,70,0
7077,45,266,82,7,482,17,0
7078,45,178,55,3,263,56,0
7079,28,207,75,27,429,69,1
7080,37,9,75,31,321,77,0
7081,63,216,0,0,445,37,0
7082,39,298,0,0,76,60,0
7083,36,124,60,34,456,39,0
7084,59,205,29,40,129,18,0
7085,63,20,12,12,272,37,0
7086,45,358,75,26,84,13,0
7087,35,58,9,0,483,13,0
7088,61,184,31,0,305,58,0
7089,25,192,44,0,141,8,0
7090,43,10,33,15,285,3,0
7091,56,66,13,16,392,4,0
7092,51,306,88,34,70,45,0
7093,46,351,3,27,411,64,0
7094,29,8,58,0,360,47,1
7095,23,267,41,31,449,58,0
7096,45,19,89,0,210,47,1
7097,28,113,79,14,232,44,0
7098,25,186,1,21,487,19,0
7099,31,326,19,23,483,52,0
7100,25,323,80,20,260,4,1
7101,22,270,25,16,7,16,0
7102,56,164,0,0,244,59,0
7103,53,108,95,36,142,62,0
7104,30,16,74,30,414,66,0
7105,65,134,67,2,132,20,0
7106,56,170,72,0,224,71,0
7107,63,354,62,43,465,31,0
7108,48,297,0,0,45,1,1
7109,45,153,0,0,257,46,0
7110,55,299,24,21,208,12,0
7111,49,233,74,29,203,13,0
7112,62,113,79,0,414,27,0
7113,36,185,0,0,267,12,0
7114,25,318,0,0,280,17,0
7115,58,252,65,37,383,36,0
7116,55,206,44,0,410,51,0
7117,28,139,21,24,332,77,0
7118,43,243,0,0,177,7,0
7119,24,199,89,44,306,4,0
7120,20,6,0,0,332,25,1
7121,24,212,0,0,354,37,0
7122,40,30,49,0,420,77,0
7123,29,255,23,40,149,21,0
7124,42,130,0,0,280,58,0
7125,53,314,85,13,244,14,0
7126,50,317,82,0,486,11,0
7127,59,264,94,5,293,61,0
7128,36,24,9,16,58,39,0
7129,30,32,0,0,76,69,0
7130,49,354,0,0,85,75,0
7131,45,98,71,15,220,1,0
7132,32,181,24,6,422,45,0
7133,23,185,11,43,369,33,0
7134,45,279,25,8,73,49,1
7135,40,306,49,48,337,47,0
7136,61,68,32,0,279,54,0
7137,32,188,45,0,489,26,0
7138,53,201,7,36,97,30,0
7139,21,293,85,0,491,70,0
7140,59,327,0,0,267,43,0
7141,54,133,98,0,64,64,0
7142,32,211,8,35,401,8,0
7143,49,74,71,7,212,38,0
7144,21,165,46,13,302,73,1
7145,54,121,31,6,22,1,0
7146,52,193,0,0,134,8,0
7147,35,258,0,0,239,6,0
7148,19,226,0,0,264,6,0
7149,27,92,3,4,175,58,0
7150,53,61,29,0,200,45,0
7151,54,181,0,0,224,5,0
7152,56,140,27,46,19,20,0
7153,52,259,42,38,284,1,0
7154,33,78,47,38,370,61,0
7155,54,27,6,35,143,42,1
7156,44,283,16,19,168,26,0
7157,55,119,3,14,169,29,0
7158,43,145,0,0,146,67,0
7159,60,254,37,38,325,47,0
7160,26,147,36,41,280,53,0
7161,36,141,75,27,493,63,0
7162,22,268,72,21,100,3,0
7163,29,97,0,0,23,73,0
7164,36,297,17,38,418,32,0
7165,29,127,16,6,428,67,0
7166,28,115,11,32,323,20,0
7167,36,343,34,44,220,45,0
7168,32,278,0,0,349,40,0
7169,53,45,76,29,274,21,0
7170,57,329,20,0,494,50,0
7171,55,318,0,0,478,45,1
7172,18,14,0,0,447,62,0
7173,42,196,27,0,378,63,0
7174,24,330,42,49,497,35,0
7175,32,353,62,37,128,41,0
7176,53,152,60,39,76,74,0
7177,45,205,12,15,467,76,0
7178,61,172,90,0,500,48,0
7179,39,178,98,11,171,29,1
7180,22,87,24,2,456,51,0
7181,34,21,74,0,169,1,0
7182,36,215,93,44,58,29,0
7183,64,259,9,0,452,51,1
7184,35,128,0,0,356,27,0
7185,51,114,73,15,19,51,1
7186,30,201,9,0,205,1,0
7187,30,63,81,32,30,48,0
7188,19,179,90,31,484,10,1
7189,48,247,1,22,412,33,0
7190,40,352,92,0,310,80,1
7191,51,218,9,30,253,66,0
7192,46,216,0,0,75,7,0
7193,40,93,75,0,394,40,0
7194,46,216,53,30,3,67,0
7195,63,306,0,0,435,7,0
7196,45,45,36,42,479,80,0
7197,21,9,72,16,366,64,0
7198,65,251,41,32,162,41,1
7199,57,345,86,0,219,13,0
7200,64,176,0,0,126,55,0
7201,24,315,94,0,265,29,0
7202,29,270,47,6,338,21,0
7203,62,340,81,0,127,45,0
7204,48,71,11,26,362,4,0
7205,52,363,0,0,455,20,0
7206,54,274,95,10,206,8,0
7207,33,171,82,49,118,8,0
7208,31,216,15,48,233,15,0
7209,34,168,49,2,274,51,0
7210,38,166,78,24,33,63,0
7211,48,310,50,37,423,40,0
7212,51,357,26,17,319,67,0
7213,30,81,79,3,294,77,0
7214,21,240,3,48,114,69,1
7215,44,46,4,25,52,41,0
7216,47,233,17,33,68,20,0
7217,64,355,9,0,42,59,0
7218,63,155,84,45,41,47,0
7219,49,343,29,7,204,48,0
7220,58,294,66,0,235,20,0
7221,62,308,38,5,329,30,0
7222,61,159,46,28,265,67,0
7223,54,18,0,0,20,75,0
7224,57,323,0,0,52,8,0
7225,60,249,68,35,162,80,0
7226,30,279,32,7,299,43,0
7227,37,114,21,0,82,47,0
7228,62,193,0,0,417,32,0
7229,62,357,0,0,40,14,0
7230,36,217,3,0,38,66,0
7231,51,303,45,0,55,55,0
7232,26,137,59,45,339,80,0
7233,50,326,65,42,59,15,0
7234,26,55,36,28,189,2,0
7235,51,309,77,6,299,33,0
7236,46,206,21,12,61,38,0
7237,22,291,33,0,373,28,1
7238,52,315,67,17,300,55,0
7239,59,55,0,0,240,45,0
7240,51,195,82,33,1,31,0
7241,41,325,77,42,255,44,0
7242,61,168,15,43,304,10,0
7243,59,169,77,25,108,35,0
7244,41,59,0,0,288,68,0
7245,43,350,1,45,27,3,0
7246,23,354,93,0,274,31,0
7247,51,323,41,50,10,56,0
7248,26,36,98,34,431,26,0
7249,31,300,0,0,123,78,0
7250,29,6,93,0,88,50,0
7251,57,324,35,30,214,50,0
7252,18,136,47,42,360,29,0
7253,65,57,0,0,430,15,0
7254,38,296,0,0,285,61,0
7255,60,259,79,0,496,37,0
7256,26,7,68,40,114,38,0
7257,26,340,71,0,229,77,0
7258,25,332,0,0,377,53,0
7259,63,248,10,11,417,17,0
7260,57,214,0,0,341,19,1
7261,35,252,7,19,128,1,0
7262,49,278,0,0,67,74,1
7263,48,20,0,0,251,50,0
7264,59,0,68,19,371,69,0
7265,30,272,0,0,50,36,0
7266,41,175,55,27,145,59,0
7267,62,145,14,0,210,76,0
7268,50,219,0,0,389,51,0
7269,27,163,0,0,156,49,0
7270,47,211,74,38,85,65,0
7271,22,271,61,32,307,40,0
7272,27,47,0,0,74,22,0
7273,45,36,37,37,324,16,0
7274,56,184,0,0,398,37,0
7275,49,185,40,0,152,35,0
7276,34,319,100,6,268,26,0
7277,27,103,34,27,144,43,0
7278,54,105,4,0,359,4,0
7279,49,122,3,33,339,44,0
7280,53,46,8,26,354,26,0
7281,24,25,12,25,334,19,0
7282,62,325,18,31,438,42,0
7283,42,133,1,50,76,62,0
7284,64,45,0,0,51,30,0
7285,41,175,5,33,46,37,0
7286,42,35,0,0,106,48,0
7287,52,305,84,5,38,75,0
7288,24,72,0,0,35,2,0
7289,41,131,0,0,254,65,0
7290,59,199,99,48,405,74,0
7291,33,283,56,41,393,35,0
7292,50,262,0,0,370,54,0
7293,45,316,64,4,381,30,0
7294,35,262,0,0,278,41,0
7295,37,35,47,12,30,74,0
7296,39,285,4,1,239,60,0
7297,45,269,70,41,364,33,0
7298,62,92,95,0,206,33,0
7299,60,136,43,47,57,74,0
7300,49,177,0,0,372,80,0
7301,29,348,99,17,150,12,0
7302,30,12,35,34,373,15,0
7303,62,250,0,0,163,17,0
7304,53,40,0,0,373,17,0
7305,30,343,19,16,374,11,0
7306,30,120,20,31,495,57,0
7307,44,243,0,0,465,10,0
7308,41,296,69,0,250,30,0
7309,65,103,71,29,497,74,0
7310,43,301,95,50,218,25,0
7311,44,295,22,37,264,25,0
7312,60,288,0,0,307,6,0
7313,40,253,78,0,17,29,0
7314,39,259,15,23,317,29,1
7315,37,4,0,0,380,16,0
7316,43,182,0,0,176,44,0
7317,50,239,90,0,411,15,1
7318,31,277,57,47,293,25,1
7319,56,277,91,0,363,31,0
7320,58,171,30,28,37,80,0
7321,58,336,88,0,70,69,0
7322,44,192,6,8,298,76,0
7323,23,290,100,33,10,17,0
7324,31,308,0,0,144,20,0
7325,36,161,0,0,381,39,1
7326,24,226,22,23,249,67,0
7327,38,190,0,0,440,42,0
7328,54,15,0,0,202,5,0
7329,38,135,43,0,169,53,0
7330,55,8,76,26,108,11,0
7331,62,56,15,39,160,7,0
7332,44,152,37,12,382,56,0
7333,65,68,66,7,171,15,0
7334,27,239,1,0,419,42,0
7335,45,186,87,0,231,60,0
7336,58,359,0,0,207,35,1
7337,62,65,30,10,142,12,0
7338,45,349,83,16,307,30,0
7339,35,224,69,24,346,70,0
7340,42,123,29,15,75,5,0
7341,52,106,5,25,142,42,0
7342,21,273,19,0,353,10,0
7343,34,316,25,25,280,51,0
7344,23,61,15,12,22,68,0
7345,22,95,66,32,202,68,0
7346,30,172,58,0,457,0,0
7347,44,206,0,0,107,42,0
7348,44,182,69,9,486,78,1
7349,40,300,0,0,132,54,0
7350,54,345,0,0,270,1,0
7351,65,77,42,45,174,73,1
7352,65,104,55,0,256,53,0
7353,52,156,43,0,13,33,1
7354,53,147,35,0,226,23,0
7355,33,197,44,0,92,34,0
7356,58,257,19,45,274,72,1
7357,25,172,0,0,254,41,0
7358,61,22,0,0,161,22,0
7359,61,338,0,0,167,79,0
7360,62,335,94,2,380,52,0
7361,31,273,17,11,406,42,0
7362,31,191,77,0,199,39,0
7363,22,340,62,48,428,2,0
7364,62,310,0,0,443,68,1
7365,39,167,56,0,140,4,0
7366,25,148,74,0,330,50,1
7367,31,32,39,16,184,7,0
7368,35,334,67,38,170,38,1
7369,58,331,21,6,263,10,0
7370,64,37,10,12,328,59,0
7371,20,311,88,8,427,16,0
7372,60,126,0,0,151,79,0
7373,59,5,14,28,121,39,0
7374,42,357,12,25,303,74,0
7375,34,307,37,0,261,37,0
7376,44,258,0,0,351,75,0
7377,49,308,50,0,248,70,0
7378,50,153,90,37,75,24,0
7379,33,177,59,46,9,47,0
7380,41,190,0,0,378,23,0
7381,60,175,11,46,1,6,0
7382,53,252,0,0,85,12,0
7383,26,130,63,24,172,75,0
7384,49,319,2,13,348,5,0
7385,43,352,75,11,95,12,1
7386,36,299,23,46,151,67,1
7387,32,238,0,0,281,21,0
7388,32,184,63,11,311,74,0
7389,64,299,53,7,374,51,0
7390,61,320,72,2,406,29,0
7391,62,261,0,0,259,56,0
7392,20,341,5,18,43,23,0
7393,51,168,59,39,214,22,0
7394,27,335,51,21,235,65,0
7395,30,148,25,31,387,43,0
7396,38,157,0,0,106,7,0
7397,52,150,0,0,303,68,0
7398,41,210,31,40,329,34,1
7399,30,236,91,0,446,26,0
7400,57,175,47,48,243,19,0
7401,24,85,0,0,116,80,0
7402,23,324,84,0,103,1,0
7403,24,100,0,0,79,48,0
7404,62,197,0,0,275,25,0
7405,49,218,0,0,408,57,0
7406,34,170,0,0,456,65,0
7407,30,142,0,0,33,44,0
7408,43,184,53,0,19,60,0
7409,60,100,0,0,185,72,0
7410,25,308,48,8,236,52,1
7411,53,214,42,3,399,24,0
7412,47,353,0,0,148,52,0
7413,35,181,79,23,238,34,0
7414,46,176,12,0,414,51,0
7415,64,47,74,17,225,15,1
7416,42,25,33,29,94,6,0
7417,59,209,67,41,159,16,0
7418,29,43,89,8,464,44,0
7419,41,284,83,31,458,4,0
7420,52,42,52,0,84,28,0
7421,20,282,0,0,57,20,0
7422,38,282,90,36,59,11,0
7423,65,175,0,0,34,48,0
7424,23,244,0,0,223,49,0
7425,35,340,71,3,77,65,0
7426,29,33,99,35,453,76,0
7427,57,30,99,30,227,74,0
7428,48,306,47,0,137,36,0
7429,22,332,82,0,461,47,0
7430,49,324,14,11,32,69,1
7431,21,82,0,0,34,52,0
7432,34,275,81,19,428,78,0
7433,60,226,0,0,270,48,1
7434,26,64,92,0,108,48,0
7435,21,329,1,34,222,3,0
7436,56,44,77,0,417,9,1
7437,19,199,23,50,322,14,0
7438,30,317,96,41,111,39,0
7439,45,266,1,49,210,63,0
7440,35,324,78,38,404,43,0
7441,56,261,0,0,294,19,0
7442,46,124,59,14,358,49,0
7443,22,247,0,0,345,7,1
7444,57,290,93,19,462,30,1
7445,21,196,45,3,48,20,0
7446,59,38,91,48,289,9,1
7447,42,126,36,36,396,60,0
7448,25,7,0,0,378,46,0
7449,63,317,2,7,194,79,0
7450,27,316,27,0,416,19,0
7451,21,153,71,0,234,51,0
7452,36,330,41,0,232,45,0
7453,24,113,79,44,278,0,1
7454,19,265,51,50,52,45,0
7455,58,6,100,19,452,45,0
7456,25,152,25,10,213,74,0
7457,34,200,8,6,220,24,0
7458,52,133,71,46,4,35,0
7459,63,134,31,0,415,64,1
7460,35,340,93,0,120,46,0
7461,52,163,82,41,206,22,0
7462,48,339,5,50,440,42,0
7463,18,237,0,0,365,15,0
7464,57,270,72,13,197,22,0
7465,46,99,40,15,224,40,0
7466,47,145,46,44,227,54,0
7467,18,311,21,16,175,25,0
7468,42,255,81,29,408,73,0
7469,58,63,67,42,44,45,0
7470,36,59,8,45,269,20,0
7471,24,296,1,43,258,2,0
7472,35,347,64,0,325,30,0
7473,29,360,11,34,44,4,0
7474,20,208,33,45,169,64,0
7475,32,270,25,12,105,43,1
7476,27,122,61,0,169,55,0
7477,59,14,56,5,180,5,0
7478,62,164,32,33,331,68,0
7479,38,104,0,0,302,78,0
7480,43,191,99,0,47,9,0
7481,25,336,22,0,0,41,0
7482,23,81,65,29,23,36,0
7483,34,312,17,42,102,41,0
7484,32,44,87,20,258,15,1
7485,50,358,23,0,280,55,0
7486,41,181,11,0,307,13,0
7487,25,5,35,39,259,36,0
7488,47,44,34,0,311,14,1
7489,41,199,87,18,479,80,0
7490,29,21,40,47,107,62,0
7491,49,270,0,0,363,68,0
7492,29,172,5,13,311,13,0
7493,29,13,73,2,86,24,0
7494,38,260,65,4,250,72,0
7495,19,62,28,8,376,65,0
7496,27,230,0,0,9,27,0
7497,62,264,100,0,443,20,0
7498,47,286,64,40,285,25,0
7499,52,222,70,49,368,26,1
7500,27,322,79,37,383,8,1
7501,62,145,72,5,122,16,0
7502,36,346,39,9,96,77,0
7503,25,131,64,0,163,62,0
7504,31,314,35,28,428,18,0
7505,59,103,0,0,411,46,0
7506,50,88,0,0,112,13,0
7507,37,346,32,38,212,25,0
7508,29,341,0,0,248,1,0
7509,36,252,18,0,482,25,0
7510,62,200,63,3,68,26,0
7511,35,297,0,0,330,51,0
7512,51,265,0,0,222,47,0
7513,24,71,49,32,134,22,0
